"Year","Lat","Lon","AreaSwept_km2","Response_variable","Data_type"
2009,28.113,-96.304,0.034688,2769.6,"Biomass_KG"
2009,28.102,-96.333,0.030048,0,"Biomass_KG"
2006,28.115,-95.981,0.034096,703.44,"Biomass_KG"
2010,28.109,-96.11,0.030412,266.55,"Biomass_KG"
2011,28.09,-96.114,0.032282,0,"Biomass_KG"
2013,28.109,-95.982,0.029896,0,"Biomass_KG"
2011,28.21,-95.988,0.033287,4084.4,"Biomass_KG"
2009,28.169,-96.006,0.033616,17678,"Biomass_KG"
2009,28.162,-96.012,0.031156,0,"Biomass_KG"
2006,28.206,-95.952,0.03812,14.26,"Biomass_KG"
2006,28.221,-95.829,0.037147,11.082,"Biomass_KG"
2006,28.157,-95.846,0.03387,45.726,"Biomass_KG"
2007,28.25,-95.962,0.030103,297.59,"Biomass_KG"
2007,28.257,-95.81,0.028828,217.64,"Biomass_KG"
2007,28.125,-95.893,0.051712,5002.8,"Biomass_KG"
2007,28.087,-95.847,0.053406,1236,"Biomass_KG"
2012,28.098,-95.931,0.032168,0,"Biomass_KG"
2012,28.218,-95.922,0.031939,0,"Biomass_KG"
2011,28.226,-95.95,0.033287,1332.3,"Biomass_KG"
2013,28.207,-95.907,0.028708,1739,"Biomass_KG"
2008,28.09,-95.838,0.059607,401.12,"Biomass_KG"
2008,28.133,-95.841,0.012255,5.321,"Biomass_KG"
2010,28.135,-95.886,0.029773,1276,"Biomass_KG"
2010,28.173,-95.885,0.031156,555.97,"Biomass_KG"
2009,28.217,-95.885,0.030532,6419.8,"Biomass_KG"
2009,28.135,-95.899,0.032732,2500.2,"Biomass_KG"
2009,28.094,-95.844,0.032168,41.277,"Biomass_KG"
2009,28.166,-95.822,0.031564,0,"Biomass_KG"
2009,28.172,-95.91,0.030682,38.066,"Biomass_KG"
2009,28.097,-95.98,0.03086,168.02,"Biomass_KG"
2007,28.211,-95.797,0.02994,0,"Biomass_KG"
2006,28.247,-95.706,0.036523,635.66,"Biomass_KG"
2006,28.188,-95.713,0.04934,894.17,"Biomass_KG"
2010,28.22,-95.651,0.028548,29.191,"Biomass_KG"
2011,28.246,-95.705,0.02968,151.01,"Biomass_KG"
2013,28.218,-95.741,0.031564,24.731,"Biomass_KG"
2012,28.142,-95.752,0.031939,125.09,"Biomass_KG"
2012,28.167,-95.63,0.031244,23.569,"Biomass_KG"
2011,28.099,-95.639,0.031156,964.06,"Biomass_KG"
2014,28.145,-95.65,0.035212,4250,"Biomass_KG"
2014,28.17,-95.776,0.034503,0,"Biomass_KG"
2008,28.093,-95.764,0.03386,570.72,"Biomass_KG"
2008,28.163,-95.626,0.034794,176.02,"Biomass_KG"
2012,28.231,-95.781,0.034662,590.31,"Biomass_KG"
2012,28.256,-95.746,0.033941,1595,"Biomass_KG"
2009,28.108,-95.658,0.0356,945.6,"Biomass_KG"
2009,28.121,-95.676,0.03276,50.832,"Biomass_KG"
2006,28.082,-95.477,0.051987,929.18,"Biomass_KG"
2006,28.123,-95.566,0.052954,1044.3,"Biomass_KG"
2006,28.088,-95.552,0.053687,396.61,"Biomass_KG"
2007,28.241,-95.454,0.044394,420.01,"Biomass_KG"
2010,28.116,-95.585,0.03092,0,"Biomass_KG"
2011,28.231,-95.459,0.028548,109.86,"Biomass_KG"
2013,28.16,-95.458,0.035523,78.924,"Biomass_KG"
2011,28.104,-95.595,0.032732,715.23,"Biomass_KG"
2008,28.25,-95.446,0.035523,0,"Biomass_KG"
2009,28.234,-95.548,0.032704,1860.7,"Biomass_KG"
2007,28.175,-95.398,0.055946,462.38,"Biomass_KG"
2007,28.14,-95.376,0.053687,69.811,"Biomass_KG"
2007,28.104,-95.36,0.058432,964.5,"Biomass_KG"
2007,28.168,-95.393,0.0553,162.08,"Biomass_KG"
2007,28.131,-95.373,0.054442,3431.5,"Biomass_KG"
2007,28.097,-95.354,0.058181,161.02,"Biomass_KG"
2006,28.179,-95.363,0.055941,1340.3,"Biomass_KG"
2006,28.211,-95.386,0.014414,355.84,"Biomass_KG"
2010,28.189,-95.4,0.03139,0,"Biomass_KG"
2010,28.226,-95.389,0.03529,175.23,"Biomass_KG"
2010,28.228,-95.345,0.031939,0,"Biomass_KG"
2011,28.232,-95.398,0.03089,45.626,"Biomass_KG"
2012,28.244,-95.384,0.031156,0,"Biomass_KG"
2011,28.164,-95.374,0.032732,399.72,"Biomass_KG"
2014,28.097,-95.397,0.031477,207.42,"Biomass_KG"
2014,28.23,-95.326,0.030412,317.69,"Biomass_KG"
2012,28.139,-95.359,0.034794,3036.2,"Biomass_KG"
2010,28.148,-95.349,0.033039,809,"Biomass_KG"
2010,28.097,-95.216,0.028931,0,"Biomass_KG"
2013,28.083,-95.185,0.028452,57.82,"Biomass_KG"
2014,28.209,-95.178,0.03386,1385.3,"Biomass_KG"
2013,28.203,-95.236,0.033941,0,"Biomass_KG"
2010,28.092,-95.249,0.033177,335.95,"Biomass_KG"
2009,28.246,-95.16,0.031939,1539.6,"Biomass_KG"
2011,28.082,-94.962,0.033914,66.094,"Biomass_KG"
2014,28.207,-94.96,0.033424,0,"Biomass_KG"
2008,28.137,-94.973,0.033941,39.749,"Biomass_KG"
2008,28.088,-94.944,0.032082,33.719,"Biomass_KG"
2013,28.108,-94.938,0.032704,169.96,"Biomass_KG"
2010,28.092,-94.928,0.033506,296.32,"Biomass_KG"
2009,28.239,-94.913,0.033941,1004.1,"Biomass_KG"
2011,28.253,-94.75,0.02968,0,"Biomass_KG"
2012,28.12,-94.769,0.032955,64.42,"Biomass_KG"
2014,28.191,-94.839,0.030261,172.46,"Biomass_KG"
2014,28.131,-94.788,0.030532,26.716,"Biomass_KG"
2008,28.107,-94.874,0.034794,213.56,"Biomass_KG"
2010,28.196,-94.729,0.032592,142.82,"Biomass_KG"
2009,28.246,-94.88,0.027899,318.05,"Biomass_KG"
2006,28.162,-94.631,0.02718,0,"Biomass_KG"
2006,28.104,-94.715,0.052781,1653.9,"Biomass_KG"
2010,28.141,-94.613,0.03086,21.454,"Biomass_KG"
2011,28.162,-94.551,0.028548,338.46,"Biomass_KG"
2012,28.133,-94.667,0.028548,114.57,"Biomass_KG"
2010,28.202,-94.684,0.033941,1467.7,"Biomass_KG"
2009,28.175,-94.712,0.027369,0,"Biomass_KG"
2013,28.212,-94.467,0.029214,130.24,"Biomass_KG"
2011,28.094,-94.377,0.028258,118.75,"Biomass_KG"
2014,28.228,-94.369,0.031126,57.249,"Biomass_KG"
2014,28.178,-94.364,0.029957,41.774,"Biomass_KG"
2008,28.223,-94.368,0.054149,178.38,"Biomass_KG"
2012,28.226,-94.453,0.031593,664.5,"Biomass_KG"
2009,28.226,-94.446,0.032479,32,"Biomass_KG"
2009,28.188,-94.447,0.028931,88.264,"Biomass_KG"
2010,28.238,-94.251,0.032168,166.36,"Biomass_KG"
2012,28.105,-94.211,0.032704,85.156,"Biomass_KG"
2012,28.199,-94.224,0.031244,167.23,"Biomass_KG"
2012,28.239,-94.226,0.031156,274.73,"Biomass_KG"
2012,28.098,-94.269,0.030261,16.461,"Biomass_KG"
2009,28.169,-94.353,0.03086,279.01,"Biomass_KG"
2009,28.224,-94.223,0.033833,45.216,"Biomass_KG"
2006,28.232,-94.152,0.056311,292.81,"Biomass_KG"
2006,28.201,-94.124,0.056032,0,"Biomass_KG"
2006,28.171,-94.094,0.035748,79.059,"Biomass_KG"
2006,28.23,-94.156,0.056388,1132.7,"Biomass_KG"
2006,28.2,-94.118,0.042495,780.35,"Biomass_KG"
2010,28.104,-94.163,0.029896,221.69,"Biomass_KG"
2011,28.251,-94.015,0.029804,0,"Biomass_KG"
2013,28.086,-94.177,0.032536,99.366,"Biomass_KG"
2012,28.163,-94.115,0.032536,0,"Biomass_KG"
2011,28.156,-94.131,0.03092,8.978,"Biomass_KG"
2011,28.117,-94.151,0.029711,288.89,"Biomass_KG"
2014,28.231,-94.017,0.030261,0,"Biomass_KG"
2013,28.168,-94.154,0.029711,409.3,"Biomass_KG"
2008,28.236,-94.149,0.058381,0,"Biomass_KG"
2008,28.205,-94.119,0.049908,0,"Biomass_KG"
2012,28.089,-94.111,0.028708,70.11,"Biomass_KG"
2009,28.217,-94.084,0.031477,571.34,"Biomass_KG"
2009,28.089,-94.159,0.032282,0,"Biomass_KG"
2006,28.091,-93.841,0.05123,0,"Biomass_KG"
2006,28.128,-93.849,0.056366,0,"Biomass_KG"
2006,28.169,-93.857,0.01243,0,"Biomass_KG"
2013,28.154,-93.907,0.033616,0,"Biomass_KG"
2014,28.193,-93.859,0.032704,0,"Biomass_KG"
2008,28.136,-93.881,0.035186,0,"Biomass_KG"
2012,28.245,-93.824,0.031156,53.626,"Biomass_KG"
2013,28.107,-93.72,0.029804,0,"Biomass_KG"
2013,28.142,-93.649,0.032732,0,"Biomass_KG"
2012,28.188,-93.681,0.029896,0,"Biomass_KG"
2012,28.15,-93.695,0.033616,18.54,"Biomass_KG"
2014,28.222,-93.819,0.030532,31.578,"Biomass_KG"
2008,28.099,-93.691,0.028708,0,"Biomass_KG"
2008,28.115,-93.778,0.035212,0,"Biomass_KG"
2012,28.149,-93.717,0.032592,0,"Biomass_KG"
2009,28.098,-93.683,0.030048,0,"Biomass_KG"
2006,28.233,-93.578,0.055624,0,"Biomass_KG"
2007,28.151,-93.621,0.055854,248.6,"Biomass_KG"
2007,28.111,-93.611,0.056516,521.28,"Biomass_KG"
2007,28.169,-93.552,0.054879,0,"Biomass_KG"
2007,28.133,-93.533,0.020795,24.9,"Biomass_KG"
2010,28.171,-93.609,0.030261,62.204,"Biomass_KG"
2010,28.134,-93.602,0.028258,72.104,"Biomass_KG"
2011,28.132,-93.581,0.029214,0,"Biomass_KG"
2011,28.222,-93.504,0.032508,0,"Biomass_KG"
2013,28.101,-93.611,0.043643,0,"Biomass_KG"
2013,28.21,-93.541,0.031564,0,"Biomass_KG"
2013,28.212,-93.467,0.032732,0,"Biomass_KG"
2012,28.137,-93.542,0.035728,0,"Biomass_KG"
2012,28.16,-93.502,0.036764,0,"Biomass_KG"
2014,28.167,-93.615,0.031939,134.39,"Biomass_KG"
2008,28.235,-93.623,0.016464,28.124,"Biomass_KG"
2012,28.209,-93.539,0.028548,0,"Biomass_KG"
2010,28.251,-93.502,0.030622,0,"Biomass_KG"
2009,28.131,-93.536,0.032704,0,"Biomass_KG"
2007,28.175,-93.39,0.059318,43.4,"Biomass_KG"
2007,28.138,-93.414,0.011141,0,"Biomass_KG"
2006,28.156,-93.46,0.029964,110.2,"Biomass_KG"
2006,28.137,-93.458,0.052901,175.7,"Biomass_KG"
2006,28.099,-93.448,0.011278,0,"Biomass_KG"
2006,28.083,-93.444,0.053425,0,"Biomass_KG"
2007,28.173,-93.407,0.055897,42.21,"Biomass_KG"
2007,28.125,-93.392,0.052779,215.6,"Biomass_KG"
2010,28.132,-93.379,0.031244,31.029,"Biomass_KG"
2013,28.18,-93.404,0.033287,0,"Biomass_KG"
2012,28.13,-93.376,0.030532,51.669,"Biomass_KG"
2012,28.122,-93.332,0.031126,56,"Biomass_KG"
2011,28.096,-93.282,0.037917,82.652,"Biomass_KG"
2011,28.105,-93.402,0.032508,0,"Biomass_KG"
2011,28.209,-93.359,0.02968,220.06,"Biomass_KG"
2008,28.132,-93.429,0.034794,0,"Biomass_KG"
2010,28.126,-93.334,0.028452,0,"Biomass_KG"
2006,28.206,-93.229,0.051646,626.9,"Biomass_KG"
2006,28.238,-93.247,0.019394,91.084,"Biomass_KG"
2013,28.093,-93.126,0.033506,0,"Biomass_KG"
2012,28.093,-93.208,0.035212,0,"Biomass_KG"
2011,28.104,-93.234,0.033479,0,"Biomass_KG"
2014,28.111,-93.112,0.031244,38.383,"Biomass_KG"
2008,28.206,-93.208,0.031477,81.328,"Biomass_KG"
2008,28.186,-93.171,0.035108,24.362,"Biomass_KG"
2008,28.142,-93.116,0.032282,23.96,"Biomass_KG"
2013,28.157,-93.109,0.02968,0,"Biomass_KG"
2013,28.213,-93.254,0.035958,15.198,"Biomass_KG"
2008,28.163,-93.146,0.037161,0,"Biomass_KG"
2008,28.165,-93.146,0.056289,120.5,"Biomass_KG"
2008,28.209,-93.153,0.01116,0,"Biomass_KG"
2009,28.223,-93.262,0.03089,657.13,"Biomass_KG"
2009,28.246,-93.226,0.030412,262.93,"Biomass_KG"
2009,28.123,-93.241,0.033479,0,"Biomass_KG"
2009,28.149,-93.17,0.033424,0,"Biomass_KG"
2009,28.111,-93.158,0.033177,0,"Biomass_KG"
2009,28.111,-93.258,0.031564,0,"Biomass_KG"
2009,28.196,-93.116,0.034503,0,"Biomass_KG"
2012,28.191,-92.948,0.036938,28.863,"Biomass_KG"
2008,28.185,-93.078,0.033833,22.938,"Biomass_KG"
2008,28.166,-93.04,0.033941,25.576,"Biomass_KG"
2012,28.194,-93.021,0.033616,38.237,"Biomass_KG"
2009,28.158,-93.095,0.030048,0,"Biomass_KG"
2009,28.255,-93.076,0.03445,2674.9,"Biomass_KG"
2009,28.204,-92.988,0.033039,69.15,"Biomass_KG"
2009,28.15,-93.035,0.032732,0,"Biomass_KG"
2009,28.085,-93.005,0.02968,0,"Biomass_KG"
2006,28.165,-92.75,0.039805,58.97,"Biomass_KG"
2011,28.237,-92.762,0.034582,0,"Biomass_KG"
2011,28.13,-92.871,0.031156,0,"Biomass_KG"
2013,28.157,-92.915,0.029711,0,"Biomass_KG"
2013,28.161,-92.919,0.033914,0,"Biomass_KG"
2013,28.121,-92.9,0.032082,0,"Biomass_KG"
2012,28.167,-92.744,0.028452,0,"Biomass_KG"
2011,28.181,-92.912,0.028548,54.309,"Biomass_KG"
2014,28.165,-92.899,0.033506,0,"Biomass_KG"
2008,28.224,-92.768,0.032536,0,"Biomass_KG"
2008,28.185,-92.757,0.03086,45.72,"Biomass_KG"
2008,28.145,-92.742,0.03276,0,"Biomass_KG"
2008,28.109,-92.859,0.032955,0,"Biomass_KG"
2008,28.166,-92.909,0.03276,21.261,"Biomass_KG"
2012,28.11,-92.872,0.03086,0,"Biomass_KG"
2009,28.236,-92.862,0.033039,587.38,"Biomass_KG"
2009,28.126,-92.859,0.030412,0,"Biomass_KG"
2013,28.258,-92.61,0.028931,0,"Biomass_KG"
2012,28.133,-92.721,0.033616,0,"Biomass_KG"
2012,28.214,-92.698,0.030412,0,"Biomass_KG"
2014,28.176,-92.727,0.031939,0,"Biomass_KG"
2008,28.169,-92.655,0.061378,0,"Biomass_KG"
2008,28.125,-92.644,0.012255,0,"Biomass_KG"
2012,28.223,-92.682,0.03664,24.869,"Biomass_KG"
2012,28.232,-92.652,0.032592,6.264,"Biomass_KG"
2010,28.242,-92.734,0.029896,172.04,"Biomass_KG"
2009,28.224,-92.731,0.033941,184.16,"Biomass_KG"
2009,28.105,-92.67,0.03386,0,"Biomass_KG"
2009,28.117,-92.628,0.033039,0,"Biomass_KG"
2009,28.139,-92.724,0.03089,0,"Biomass_KG"
2009,28.108,-92.643,0.031853,0,"Biomass_KG"
2011,28.147,-92.504,0.032168,0,"Biomass_KG"
2013,28.188,-92.401,0.029957,0,"Biomass_KG"
2013,28.161,-92.551,0.029957,0,"Biomass_KG"
2012,28.154,-92.407,0.032928,0,"Biomass_KG"
2011,28.131,-92.491,0.032592,0,"Biomass_KG"
2008,28.225,-92.471,0.054166,62.337,"Biomass_KG"
2008,28.185,-92.461,0.0178,0,"Biomass_KG"
2010,28.132,-92.524,0.028548,0,"Biomass_KG"
2010,28.135,-92.407,0.029804,0,"Biomass_KG"
2010,28.098,-92.382,0.027899,0,"Biomass_KG"
2009,28.16,-92.438,0.034076,0,"Biomass_KG"
2007,28.089,-92.372,0.063696,0,"Biomass_KG"
2011,28.245,-92.226,0.031244,0,"Biomass_KG"
2013,28.149,-92.38,0.033833,0,"Biomass_KG"
2011,28.115,-92.337,0.033616,0,"Biomass_KG"
2011,28.121,-92.243,0.034236,0,"Biomass_KG"
2014,28.141,-92.289,0.030048,0,"Biomass_KG"
2006,28.096,-92.064,0.053129,0,"Biomass_KG"
2006,28.096,-92.066,0.041054,0,"Biomass_KG"
2007,28.123,-92.146,0.052135,0,"Biomass_KG"
2006,28.148,-92.026,0.053073,0,"Biomass_KG"
2006,28.197,-92.043,0.057623,43.075,"Biomass_KG"
2011,28.177,-92.068,0.032168,30.283,"Biomass_KG"
2014,28.095,-92.119,0.037989,0,"Biomass_KG"
2013,28.208,-92.08,0.030412,0,"Biomass_KG"
2008,28.139,-92.056,0.055749,0,"Biomass_KG"
2008,28.146,-92.028,0.049632,0,"Biomass_KG"
2012,28.106,-92.194,0.033424,0,"Biomass_KG"
2010,28.252,-92.082,0.036764,0,"Biomass_KG"
2010,28.179,-92.082,0.032082,0,"Biomass_KG"
2010,28.216,-92.06,0.032732,0,"Biomass_KG"
2009,28.081,-92.04,0.033833,0,"Biomass_KG"
2009,28.115,-92.181,0.032592,0,"Biomass_KG"
2009,28.083,-92.143,0.03386,0,"Biomass_KG"
2007,28.15,-91.869,0.05438,0,"Biomass_KG"
2007,28.189,-91.873,0.039825,0,"Biomass_KG"
2006,28.202,-91.975,0.054279,36.63,"Biomass_KG"
2006,28.141,-92.005,0.04078,0,"Biomass_KG"
2011,28.174,-91.939,0.03089,51.367,"Biomass_KG"
2013,28.208,-91.897,0.033424,27.363,"Biomass_KG"
2013,28.128,-91.945,0.03529,0,"Biomass_KG"
2013,28.1,-91.902,0.033039,0,"Biomass_KG"
2011,28.197,-91.954,0.032928,0,"Biomass_KG"
2008,28.154,-91.878,0.031244,0,"Biomass_KG"
2008,28.186,-91.878,0.033424,25.352,"Biomass_KG"
2010,28.203,-91.866,0.034503,0,"Biomass_KG"
2009,28.115,-91.848,0.031244,0,"Biomass_KG"
2009,28.177,-91.992,0.030048,15.569,"Biomass_KG"
2009,28.126,-91.957,0.032928,0,"Biomass_KG"
2014,28.189,-91.768,0.031156,0,"Biomass_KG"
2014,28.213,-91.731,0.033616,0,"Biomass_KG"
2013,28.185,-91.771,0.030412,0,"Biomass_KG"
2012,28.087,-91.789,0.031244,0,"Biomass_KG"
2010,28.175,-91.839,0.027402,0,"Biomass_KG"
2009,28.093,-91.801,0.032536,0,"Biomass_KG"
2009,28.207,-91.769,0.031477,0,"Biomass_KG"
2007,28.139,-91.569,0.055532,39.216,"Biomass_KG"
2007,28.181,-91.564,0.012232,0,"Biomass_KG"
2013,28.195,-91.611,0.032732,27.603,"Biomass_KG"
2012,28.145,-91.608,0.032168,0,"Biomass_KG"
2013,28.204,-91.596,0.028258,0,"Biomass_KG"
2013,28.164,-91.578,0.030412,0,"Biomass_KG"
2010,28.234,-91.567,0.031156,0,"Biomass_KG"
2009,28.122,-91.578,0.034076,0,"Biomass_KG"
2011,28.174,-91.444,0.035754,0,"Biomass_KG"
2014,28.141,-91.454,0.034662,0,"Biomass_KG"
2014,28.151,-91.463,0.03542,0,"Biomass_KG"
2008,28.169,-91.404,0.058129,0,"Biomass_KG"
2008,28.127,-91.395,0.033177,0,"Biomass_KG"
2007,28.167,-91.16,0.059561,0,"Biomass_KG"
2007,28.121,-91.162,0.050073,0,"Biomass_KG"
2012,28.2,-91.145,0.031939,0,"Biomass_KG"
2012,28.164,-91.122,0.030532,0,"Biomass_KG"
2011,28.252,-91.218,0.033424,0,"Biomass_KG"
2011,28.224,-91.175,0.033424,0,"Biomass_KG"
2014,28.191,-91.153,0.032732,0,"Biomass_KG"
2013,28.152,-91.139,0.033616,0,"Biomass_KG"
2008,28.219,-91.291,0.056839,0,"Biomass_KG"
2012,28.173,-91.151,0.034156,0,"Biomass_KG"
2010,28.177,-91.264,0.035186,0,"Biomass_KG"
2010,28.154,-91.131,0.033506,0,"Biomass_KG"
2009,28.159,-91.295,0.03542,0,"Biomass_KG"
2009,28.153,-91.229,0.030532,0,"Biomass_KG"
2009,28.185,-91.223,0.032536,33.132,"Biomass_KG"
2009,28.239,-91.182,0.031593,35.718,"Biomass_KG"
2009,28.24,-91.203,0.033479,0,"Biomass_KG"
2006,28.198,-90.953,0.030575,0,"Biomass_KG"
2007,28.176,-91.031,0.039716,0,"Biomass_KG"
2012,28.206,-91.039,0.031156,52.538,"Biomass_KG"
2011,28.228,-90.961,0.031477,0,"Biomass_KG"
2008,28.245,-90.969,0.037431,37.906,"Biomass_KG"
2009,28.256,-91.018,0.033941,150.24,"Biomass_KG"
2007,28.234,-90.843,0.05045,0,"Biomass_KG"
2012,28.243,-90.84,0.028708,75.004,"Biomass_KG"
2011,28.17,-90.839,0.032168,0,"Biomass_KG"
2008,28.217,-90.935,0.033833,43.752,"Biomass_KG"
2013,28.163,-90.88,0.031156,0,"Biomass_KG"
2008,28.17,-90.824,0.034076,0,"Biomass_KG"
2009,28.218,-90.82,0.037431,0,"Biomass_KG"
2009,28.218,-90.927,0.033941,0,"Biomass_KG"
2009,28.196,-90.916,0.031477,0,"Biomass_KG"
2009,28.14,-90.887,0.032536,0,"Biomass_KG"
2009,28.18,-90.763,0.029804,0,"Biomass_KG"
2006,28.173,-90.585,0.028434,0,"Biomass_KG"
2007,28.136,-90.702,0.056601,0,"Biomass_KG"
2007,28.173,-90.682,0.016246,0,"Biomass_KG"
2008,28.221,-90.643,0.036439,290.39,"Biomass_KG"
2008,28.22,-90.754,0.031939,621.97,"Biomass_KG"
2013,28.186,-90.628,0.029277,0,"Biomass_KG"
2008,28.201,-90.587,0.036564,0,"Biomass_KG"
2006,28.207,-90.454,0.030302,0,"Biomass_KG"
2007,28.178,-90.505,0.035874,0,"Biomass_KG"
2014,28.204,-90.48,0.037893,0,"Biomass_KG"
2008,28.217,-90.448,0.031593,125.09,"Biomass_KG"
2013,28.22,-90.524,0.03092,0,"Biomass_KG"
2009,28.224,-90.537,0.034076,96.489,"Biomass_KG"
2009,28.198,-90.573,0.036814,0,"Biomass_KG"
2009,28.207,-90.464,0.033506,0,"Biomass_KG"
2006,28.24,-90.358,0.019139,0,"Biomass_KG"
2006,28.23,-90.345,0.026862,0,"Biomass_KG"
2014,28.237,-90.328,0.034582,0,"Biomass_KG"
2014,28.248,-90.241,0.034503,34.648,"Biomass_KG"
2008,28.218,-90.366,0.033914,66.125,"Biomass_KG"
2012,28.25,-90.195,0.03664,27.163,"Biomass_KG"
2009,28.239,-90.21,0.031939,39.073,"Biomass_KG"
2009,28.217,-84.836,0.036938,0,"Biomass_KG"
2008,28.242,-84.759,0.036439,0,"Biomass_KG"
2008,28.151,-84.808,0.035212,0,"Biomass_KG"
2014,28.26,-84.652,0.044986,0,"Biomass_KG"
2008,28.17,-84.489,0.037235,0,"Biomass_KG"
2009,28.247,-84.554,0.036564,0,"Biomass_KG"
2009,28.105,-84.62,0.034925,0,"Biomass_KG"
2013,28.189,-84.505,0.039409,0,"Biomass_KG"
2013,28.142,-84.607,0.039059,0,"Biomass_KG"
2014,28.091,-84.528,0.036564,35.013,"Biomass_KG"
2014,28.11,-84.595,0.039802,0,"Biomass_KG"
2009,28.14,-84.312,0.035958,0,"Biomass_KG"
2009,28.154,-84.317,0.033479,0,"Biomass_KG"
2013,28.218,-84.349,0.037917,0,"Biomass_KG"
2013,28.121,-84.323,0.040622,0,"Biomass_KG"
2010,28.234,-84.252,0.033177,0,"Biomass_KG"
2010,28.21,-84.156,0.039269,19.52,"Biomass_KG"
2010,28.103,-84.164,0.031853,0,"Biomass_KG"
2010,28.231,-84.236,0.03086,0,"Biomass_KG"
2014,28.107,-84.15,0.036814,0,"Biomass_KG"
2009,28.255,-84.001,0.035728,0,"Biomass_KG"
2010,28.095,-84.012,0.038965,34.638,"Biomass_KG"
2012,28.098,-84.022,0.032732,0,"Biomass_KG"
2012,28.207,-84.025,0.03542,0,"Biomass_KG"
2011,28.167,-84.05,0.033941,0,"Biomass_KG"
2011,28.215,-83.983,0.035728,0,"Biomass_KG"
2010,28.092,-83.968,0.034076,0,"Biomass_KG"
2010,28.088,-83.992,0.032955,192.55,"Biomass_KG"
2014,28.203,-84.029,0.035958,0,"Biomass_KG"
2014,28.183,-83.975,0.038301,0,"Biomass_KG"
2014,28.136,-84.009,0.03542,0,"Biomass_KG"
2014,28.084,-83.983,0.034503,0,"Biomass_KG"
2008,28.228,-83.908,0.036035,0,"Biomass_KG"
2008,28.142,-83.744,0.038777,0,"Biomass_KG"
2010,28.157,-83.832,0.040689,0,"Biomass_KG"
2010,28.165,-83.789,0.038301,0,"Biomass_KG"
2012,28.137,-83.854,0.03542,0,"Biomass_KG"
2011,28.229,-83.883,0.035523,83.868,"Biomass_KG"
2014,28.25,-83.905,0.037626,0,"Biomass_KG"
2014,28.097,-83.879,0.039035,312.68,"Biomass_KG"
2010,28.204,-83.694,0.041514,0,"Biomass_KG"
2013,28.141,-83.707,0.040622,0,"Biomass_KG"
2012,28.256,-83.571,0.034503,0,"Biomass_KG"
2012,28.127,-83.593,0.035134,51.288,"Biomass_KG"
2014,28.206,-83.737,0.035212,0,"Biomass_KG"
2014,28.088,-83.651,0.038325,1425.6,"Biomass_KG"
2008,28.172,-83.391,0.036414,0,"Biomass_KG"
2010,28.128,-83.482,0.036814,0,"Biomass_KG"
2010,28.229,-83.396,0.037161,0,"Biomass_KG"
2012,28.205,-83.562,0.034076,43.471,"Biomass_KG"
2010,28.205,-83.346,0.042018,0,"Biomass_KG"
2012,28.114,-83.243,0.033424,0,"Biomass_KG"
2009,28.162,-83.375,0.042988,0,"Biomass_KG"
2014,28.243,-83.282,0.036539,0,"Biomass_KG"
2014,28.106,-83.24,0.041974,0,"Biomass_KG"
2010,28.17,-83.098,0.037989,0,"Biomass_KG"
2010,28.086,-83.011,0.039618,0,"Biomass_KG"
2013,28.133,-83.003,0.039059,0,"Biomass_KG"
2013,28.22,-82.932,0.037528,0,"Biomass_KG"
2011,28.203,-82.972,0.038325,0,"Biomass_KG"
2006,27.961,-96.938,0.010911,0,"Biomass_KG"
2009,27.946,-96.882,0.031156,93.588,"Biomass_KG"
2006,28.004,-96.823,0.023271,0,"Biomass_KG"
2006,28.006,-96.771,0.036621,0,"Biomass_KG"
2006,27.967,-96.847,0.035196,0,"Biomass_KG"
2013,27.901,-96.823,0.032282,346.89,"Biomass_KG"
2012,27.965,-96.706,0.035831,93.721,"Biomass_KG"
2011,27.905,-96.861,0.03086,72.128,"Biomass_KG"
2011,27.955,-96.707,0.031156,0,"Biomass_KG"
2008,27.935,-96.855,0.03086,68.886,"Biomass_KG"
2012,27.914,-96.804,0.031244,2553.6,"Biomass_KG"
2010,28.019,-96.705,0.03086,210.06,"Biomass_KG"
2007,27.92,-96.692,0.035523,0,"Biomass_KG"
2007,28.004,-96.682,0.05526,0,"Biomass_KG"
2006,27.939,-96.577,0.028077,591.54,"Biomass_KG"
2006,27.925,-96.561,0.030831,608.78,"Biomass_KG"
2006,27.993,-96.542,0.037947,552.4,"Biomass_KG"
2007,27.915,-96.532,0.025343,1498.1,"Biomass_KG"
2011,28.036,-96.542,0.031593,345.77,"Biomass_KG"
2012,27.956,-96.667,0.033941,103.55,"Biomass_KG"
2011,27.947,-96.691,0.033177,45.188,"Biomass_KG"
2011,28.001,-96.544,0.028258,60.055,"Biomass_KG"
2014,27.991,-96.548,0.032282,0,"Biomass_KG"
2008,28.049,-96.534,0.033287,1196.4,"Biomass_KG"
2008,27.989,-96.565,0.036938,118.21,"Biomass_KG"
2008,27.998,-96.611,0.03086,59.178,"Biomass_KG"
2008,28.015,-96.64,0.036814,0,"Biomass_KG"
2008,28.08,-96.666,0.031593,0,"Biomass_KG"
2013,27.907,-96.669,0.034582,241.08,"Biomass_KG"
2008,28.051,-96.522,0.043158,0,"Biomass_KG"
2009,28.016,-96.523,0.031126,8139.7,"Biomass_KG"
2009,27.949,-96.604,0.028962,9484.6,"Biomass_KG"
2007,27.98,-96.51,0.029657,0,"Biomass_KG"
